request_date,complaint_type,borough,request_count
2023-04-06T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,8
2023-04-06T00:00:00.000,Sewer,BRONX,6
2023-04-06T00:00:00.000,Sewer,BROOKLYN,12
2023-04-06T00:00:00.000,Sewer,MANHATTAN,5
2023-04-06T00:00:00.000,Sewer,QUEENS,31
2023-04-06T00:00:00.000,Sewer,STATEN ISLAND,9
2023-04-06T00:00:00.000,Street Condition,BRONX,10
2023-04-06T00:00:00.000,Street Condition,BROOKLYN,45
2023-04-06T00:00:00.000,Street Condition,MANHATTAN,31
2023-04-06T00:00:00.000,Street Condition,QUEENS,68
2023-04-06T00:00:00.000,Street Condition,STATEN ISLAND,21
2023-04-07T00:00:00.000,Air Quality,BROOKLYN,6
2023-04-07T00:00:00.000,Air Quality,MANHATTAN,13
2023-04-07T00:00:00.000,Air Quality,QUEENS,7
2023-04-07T00:00:00.000,HEAT/HOT WATER,BRONX,171
2023-04-07T00:00:00.000,HEAT/HOT WATER,BROOKLYN,151
2023-04-07T00:00:00.000,HEAT/HOT WATER,MANHATTAN,138
2023-04-07T00:00:00.000,HEAT/HOT WATER,QUEENS,95
2023-04-07T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,7
2023-04-07T00:00:00.000,Noise - Street/Sidewalk,BRONX,57
2023-04-07T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,46
2023-04-07T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,88
2023-04-07T00:00:00.000,Noise - Street/Sidewalk,QUEENS,30
2023-04-07T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,4
2023-04-07T00:00:00.000,Sewer,BRONX,5
2023-04-07T00:00:00.000,Sewer,BROOKLYN,22
2023-04-07T00:00:00.000,Sewer,MANHATTAN,5
2023-04-07T00:00:00.000,Sewer,QUEENS,11
2023-04-07T00:00:00.000,Sewer,STATEN ISLAND,2
2023-04-07T00:00:00.000,Street Condition,BRONX,24
2023-04-07T00:00:00.000,Street Condition,BROOKLYN,18
2023-04-07T00:00:00.000,Street Condition,MANHATTAN,25
2023-04-07T00:00:00.000,Street Condition,QUEENS,55
2023-04-07T00:00:00.000,Street Condition,STATEN ISLAND,17
2023-04-07T00:00:00.000,Street Condition,Unspecified,1
2023-04-08T00:00:00.000,Air Quality,BRONX,4
2023-04-08T00:00:00.000,Air Quality,BROOKLYN,5
2023-04-08T00:00:00.000,Air Quality,MANHATTAN,12
2023-04-08T00:00:00.000,Air Quality,QUEENS,13
2023-04-08T00:00:00.000,Air Quality,STATEN ISLAND,1
2023-04-08T00:00:00.000,HEAT/HOT WATER,BRONX,346
2023-04-08T00:00:00.000,HEAT/HOT WATER,BROOKLYN,215
2023-04-08T00:00:00.000,HEAT/HOT WATER,MANHATTAN,181
2023-04-08T00:00:00.000,HEAT/HOT WATER,QUEENS,80
2023-04-08T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,5
2023-04-08T00:00:00.000,Noise - Street/Sidewalk,BRONX,65
2023-04-08T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,74
2023-04-08T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,111
2023-04-08T00:00:00.000,Noise - Street/Sidewalk,QUEENS,39
2023-04-08T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,5
2023-04-08T00:00:00.000,Sewer,BROOKLYN,8
2023-04-08T00:00:00.000,Sewer,QUEENS,13
2023-04-08T00:00:00.000,Street Condition,BRONX,10
2023-04-08T00:00:00.000,Street Condition,BROOKLYN,17
2023-04-08T00:00:00.000,Street Condition,MANHATTAN,14
2023-04-08T00:00:00.000,Street Condition,QUEENS,28
2023-04-08T00:00:00.000,Street Condition,STATEN ISLAND,10
2023-04-09T00:00:00.000,Air Quality,BRONX,6
2023-04-09T00:00:00.000,Air Quality,BROOKLYN,1
2023-04-09T00:00:00.000,Air Quality,MANHATTAN,13
2023-04-09T00:00:00.000,Air Quality,QUEENS,12
2023-04-09T00:00:00.000,HEAT/HOT WATER,BRONX,248
2023-04-09T00:00:00.000,HEAT/HOT WATER,BROOKLYN,177
2023-04-09T00:00:00.000,HEAT/HOT WATER,MANHATTAN,159
2023-04-09T00:00:00.000,HEAT/HOT WATER,QUEENS,89
2023-04-09T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,6
2023-04-09T00:00:00.000,Noise - Street/Sidewalk,BRONX,73
2023-04-09T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,88
2023-04-09T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,92
2023-04-09T00:00:00.000,Noise - Street/Sidewalk,QUEENS,53
2023-04-09T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,2
2023-04-09T00:00:00.000,Sewer,BRONX,3
2023-04-09T00:00:00.000,Sewer,BROOKLYN,15
2023-04-09T00:00:00.000,Sewer,MANHATTAN,2
2023-04-09T00:00:00.000,Sewer,QUEENS,8
2023-04-09T00:00:00.000,Sewer,STATEN ISLAND,1
2023-04-09T00:00:00.000,Street Condition,BRONX,3
2023-04-09T00:00:00.000,Street Condition,BROOKLYN,25
2023-04-09T00:00:00.000,Street Condition,MANHATTAN,36
2023-04-09T00:00:00.000,Street Condition,QUEENS,19
2023-04-09T00:00:00.000,Street Condition,STATEN ISLAND,5
2023-04-10T00:00:00.000,Air Quality,BROOKLYN,10
2023-04-10T00:00:00.000,Air Quality,MANHATTAN,24
2023-04-10T00:00:00.000,Air Quality,QUEENS,14
2023-04-10T00:00:00.000,HEAT/HOT WATER,BRONX,162
2023-04-10T00:00:00.000,HEAT/HOT WATER,BROOKLYN,141
2023-04-10T00:00:00.000,HEAT/HOT WATER,MANHATTAN,136
2023-04-10T00:00:00.000,HEAT/HOT WATER,QUEENS,53
2023-04-10T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,5
2023-04-10T00:00:00.000,Noise - Street/Sidewalk,BRONX,49
2023-04-10T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,68
2023-04-10T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,93
2023-04-10T00:00:00.000,Noise - Street/Sidewalk,QUEENS,41
2023-04-10T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,5
2023-04-10T00:00:00.000,Sewer,BRONX,6
2023-04-10T00:00:00.000,Sewer,BROOKLYN,19
2023-04-10T00:00:00.000,Sewer,MANHATTAN,4
2023-04-10T00:00:00.000,Sewer,QUEENS,17
2023-04-10T00:00:00.000,Sewer,STATEN ISLAND,2
2023-04-10T00:00:00.000,Street Condition,BRONX,12
2023-04-10T00:00:00.000,Street Condition,BROOKLYN,33
2023-04-10T00:00:00.000,Street Condition,MANHATTAN,42
2023-04-10T00:00:00.000,Street Condition,QUEENS,51
2023-04-10T00:00:00.000,Street Condition,STATEN ISLAND,29
2023-04-11T00:00:00.000,Air Quality,BRONX,3
2023-04-11T00:00:00.000,Air Quality,BROOKLYN,8
2023-04-11T00:00:00.000,Air Quality,MANHATTAN,17
2023-04-11T00:00:00.000,Air Quality,QUEENS,12
2023-04-11T00:00:00.000,Air Quality,STATEN ISLAND,1
2023-04-11T00:00:00.000,HEAT/HOT WATER,BRONX,124
2023-04-11T00:00:00.000,HEAT/HOT WATER,BROOKLYN,76
2023-04-11T00:00:00.000,HEAT/HOT WATER,MANHATTAN,95
2023-04-11T00:00:00.000,HEAT/HOT WATER,QUEENS,33
2023-04-11T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,1
2023-04-11T00:00:00.000,Noise - Street/Sidewalk,BRONX,88
2023-04-11T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,98
2023-04-11T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,142
2023-04-11T00:00:00.000,Noise - Street/Sidewalk,QUEENS,54
2023-04-11T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,7
2023-04-11T00:00:00.000,Sewer,BRONX,11
2023-04-11T00:00:00.000,Sewer,BROOKLYN,12
2023-04-11T00:00:00.000,Sewer,MANHATTAN,4
2023-04-11T00:00:00.000,Sewer,QUEENS,20
2023-04-11T00:00:00.000,Sewer,STATEN ISLAND,6
2023-04-11T00:00:00.000,Street Condition,BRONX,16
2023-04-11T00:00:00.000,Street Condition,BROOKLYN,42
2023-04-11T00:00:00.000,Street Condition,MANHATTAN,42
2023-04-11T00:00:00.000,Street Condition,QUEENS,47
2023-04-11T00:00:00.000,Street Condition,STATEN ISLAND,15
2023-04-12T00:00:00.000,Air Quality,BRONX,5
2023-04-12T00:00:00.000,Air Quality,BROOKLYN,11
2023-04-12T00:00:00.000,Air Quality,MANHATTAN,17
2023-04-12T00:00:00.000,Air Quality,QUEENS,17
2023-04-12T00:00:00.000,HEAT/HOT WATER,BRONX,75
2023-04-12T00:00:00.000,HEAT/HOT WATER,BROOKLYN,53
2023-04-12T00:00:00.000,HEAT/HOT WATER,MANHATTAN,71
2023-04-12T00:00:00.000,HEAT/HOT WATER,QUEENS,21
2023-04-12T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,2
2023-04-12T00:00:00.000,Noise - Street/Sidewalk,BRONX,243
2023-04-12T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,160
2023-04-12T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,225
2023-04-12T00:00:00.000,Noise - Street/Sidewalk,QUEENS,84
2023-04-12T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,5
2023-04-12T00:00:00.000,Sewer,BRONX,8
2023-04-12T00:00:00.000,Sewer,BROOKLYN,10
2023-04-12T00:00:00.000,Sewer,MANHATTAN,3
2023-04-12T00:00:00.000,Sewer,QUEENS,17
2023-04-12T00:00:00.000,Sewer,STATEN ISLAND,7
2023-04-12T00:00:00.000,Street Condition,BRONX,13
2023-04-12T00:00:00.000,Street Condition,BROOKLYN,39
2023-04-12T00:00:00.000,Street Condition,MANHATTAN,52
2023-04-12T00:00:00.000,Street Condition,QUEENS,59
2023-04-12T00:00:00.000,Street Condition,STATEN ISLAND,18
2023-04-12T00:00:00.000,Street Condition,Unspecified,1
2023-04-13T00:00:00.000,Air Quality,BRONX,3
2023-04-13T00:00:00.000,Air Quality,BROOKLYN,15
2023-04-13T00:00:00.000,Air Quality,MANHATTAN,14
2023-04-13T00:00:00.000,Air Quality,QUEENS,10
2023-04-13T00:00:00.000,HEAT/HOT WATER,BRONX,72
2023-04-13T00:00:00.000,HEAT/HOT WATER,BROOKLYN,54
2023-04-13T00:00:00.000,HEAT/HOT WATER,MANHATTAN,57
2023-04-13T00:00:00.000,HEAT/HOT WATER,QUEENS,15
2023-04-13T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,7
2023-04-13T00:00:00.000,Noise - Street/Sidewalk,BRONX,368
2023-04-13T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,196
2023-04-13T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,300
2023-04-13T00:00:00.000,Noise - Street/Sidewalk,QUEENS,73
2023-04-13T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,16
2023-04-13T00:00:00.000,Sewer,BRONX,6
2023-04-13T00:00:00.000,Sewer,BROOKLYN,16
2023-04-13T00:00:00.000,Sewer,MANHATTAN,9
2023-04-13T00:00:00.000,Sewer,QUEENS,17
2023-04-13T00:00:00.000,Sewer,STATEN ISLAND,11
2023-04-13T00:00:00.000,Street Condition,BRONX,12
2023-04-13T00:00:00.000,Street Condition,BROOKLYN,27
2023-04-13T00:00:00.000,Street Condition,MANHATTAN,55
2023-04-13T00:00:00.000,Street Condition,QUEENS,62
2023-04-13T00:00:00.000,Street Condition,STATEN ISLAND,26
2023-04-14T00:00:00.000,Air Quality,BRONX,3
2023-04-14T00:00:00.000,Air Quality,BROOKLYN,11
2023-04-14T00:00:00.000,Air Quality,MANHATTAN,17
2023-04-14T00:00:00.000,Air Quality,QUEENS,5
2023-04-14T00:00:00.000,Air Quality,STATEN ISLAND,2
2023-04-14T00:00:00.000,HEAT/HOT WATER,BRONX,88
2023-04-14T00:00:00.000,HEAT/HOT WATER,BROOKLYN,38
2023-04-14T00:00:00.000,HEAT/HOT WATER,MANHATTAN,53
2023-04-14T00:00:00.000,HEAT/HOT WATER,QUEENS,11
2023-04-14T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,3
2023-04-14T00:00:00.000,Noise - Street/Sidewalk,BRONX,359
2023-04-14T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,208
2023-04-14T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,392
2023-04-14T00:00:00.000,Noise - Street/Sidewalk,QUEENS,101
2023-04-14T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,9
2023-04-14T00:00:00.000,Sewer,BRONX,5
2023-04-14T00:00:00.000,Sewer,BROOKLYN,10
2023-04-14T00:00:00.000,Sewer,MANHATTAN,2
2023-04-14T00:00:00.000,Sewer,QUEENS,25
2023-04-14T00:00:00.000,Sewer,STATEN ISLAND,3
2023-04-14T00:00:00.000,Street Condition,BRONX,22
2023-04-14T00:00:00.000,Street Condition,BROOKLYN,24
2023-04-14T00:00:00.000,Street Condition,MANHATTAN,21
2023-04-14T00:00:00.000,Street Condition,QUEENS,50
2023-04-14T00:00:00.000,Street Condition,STATEN ISLAND,16
2023-04-15T00:00:00.000,Air Quality,BROOKLYN,4
2023-04-15T00:00:00.000,Air Quality,MANHATTAN,7
2023-04-15T00:00:00.000,Air Quality,QUEENS,32
2023-04-15T00:00:00.000,Air Quality,STATEN ISLAND,1
2023-04-15T00:00:00.000,HEAT/HOT WATER,BRONX,78
2023-04-15T00:00:00.000,HEAT/HOT WATER,BROOKLYN,48
2023-04-15T00:00:00.000,HEAT/HOT WATER,MANHATTAN,57
2023-04-15T00:00:00.000,HEAT/HOT WATER,QUEENS,17
2023-04-15T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,7
2023-04-15T00:00:00.000,Noise - Street/Sidewalk,BRONX,266
2023-04-15T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,137
2023-04-15T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,281
2023-04-15T00:00:00.000,Noise - Street/Sidewalk,QUEENS,144
2023-04-15T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,11
2023-04-15T00:00:00.000,Sewer,BRONX,6
2023-04-15T00:00:00.000,Sewer,BROOKLYN,8
2023-04-15T00:00:00.000,Sewer,MANHATTAN,4
2023-04-15T00:00:00.000,Sewer,QUEENS,9
2023-04-15T00:00:00.000,Sewer,STATEN ISLAND,7
2023-04-15T00:00:00.000,Street Condition,BRONX,9
2023-04-15T00:00:00.000,Street Condition,BROOKLYN,34
2023-04-15T00:00:00.000,Street Condition,MANHATTAN,21
2023-04-15T00:00:00.000,Street Condition,QUEENS,42
2023-04-15T00:00:00.000,Street Condition,STATEN ISLAND,10
2023-04-16T00:00:00.000,Air Quality,BRONX,2
2023-04-16T00:00:00.000,Air Quality,BROOKLYN,6
2023-04-16T00:00:00.000,Air Quality,MANHATTAN,2
2023-04-16T00:00:00.000,Air Quality,QUEENS,12
2023-04-16T00:00:00.000,Air Quality,STATEN ISLAND,3
2023-04-16T00:00:00.000,HEAT/HOT WATER,BRONX,56
2023-04-16T00:00:00.000,HEAT/HOT WATER,BROOKLYN,31
2023-04-16T00:00:00.000,HEAT/HOT WATER,MANHATTAN,75
2023-04-16T00:00:00.000,HEAT/HOT WATER,QUEENS,32
2023-04-16T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,6
2023-04-16T00:00:00.000,Noise - Street/Sidewalk,BRONX,284
2023-04-16T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,149
2023-04-16T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,207
2023-04-16T00:00:00.000,Noise - Street/Sidewalk,QUEENS,130
2023-04-16T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,5
2023-04-16T00:00:00.000,Sewer,BRONX,1
2023-04-16T00:00:00.000,Sewer,BROOKLYN,3
2023-04-16T00:00:00.000,Sewer,MANHATTAN,1
2023-04-16T00:00:00.000,Sewer,QUEENS,15
2023-04-16T00:00:00.000,Sewer,STATEN ISLAND,3
2023-04-16T00:00:00.000,Street Condition,BRONX,10
2023-04-16T00:00:00.000,Street Condition,BROOKLYN,27
2023-04-16T00:00:00.000,Street Condition,MANHATTAN,22
2023-04-16T00:00:00.000,Street Condition,QUEENS,36
2023-04-16T00:00:00.000,Street Condition,STATEN ISLAND,9
2023-04-17T00:00:00.000,Air Quality,BRONX,3
2023-04-17T00:00:00.000,Air Quality,BROOKLYN,11
2023-04-17T00:00:00.000,Air Quality,MANHATTAN,13
2023-04-17T00:00:00.000,Air Quality,QUEENS,25
2023-04-17T00:00:00.000,Air Quality,STATEN ISLAND,2
2023-04-17T00:00:00.000,HEAT/HOT WATER,BRONX,101
2023-04-17T00:00:00.000,HEAT/HOT WATER,BROOKLYN,54
2023-04-17T00:00:00.000,HEAT/HOT WATER,MANHATTAN,86
2023-04-17T00:00:00.000,HEAT/HOT WATER,QUEENS,30
2023-04-17T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,4
2023-04-17T00:00:00.000,Noise - Street/Sidewalk,BRONX,64
2023-04-17T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,65
2023-04-17T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,80
2023-04-17T00:00:00.000,Noise - Street/Sidewalk,QUEENS,22
2023-04-17T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,3
2023-04-17T00:00:00.000,Sewer,BRONX,7
2023-04-17T00:00:00.000,Sewer,BROOKLYN,24
2023-04-17T00:00:00.000,Sewer,MANHATTAN,2
2023-04-17T00:00:00.000,Sewer,QUEENS,20
2023-04-17T00:00:00.000,Sewer,STATEN ISLAND,7
2023-04-17T00:00:00.000,Street Condition,BRONX,11
2023-04-17T00:00:00.000,Street Condition,BROOKLYN,60
2023-04-17T00:00:00.000,Street Condition,MANHATTAN,61
2023-04-17T00:00:00.000,Street Condition,QUEENS,63
2023-04-17T00:00:00.000,Street Condition,STATEN ISLAND,29
2023-04-18T00:00:00.000,Air Quality,BRONX,4
2023-04-18T00:00:00.000,Air Quality,BROOKLYN,13
2023-04-18T00:00:00.000,Air Quality,MANHATTAN,17
2023-04-18T00:00:00.000,Air Quality,QUEENS,24
2023-04-18T00:00:00.000,HEAT/HOT WATER,BRONX,198
2023-04-18T00:00:00.000,HEAT/HOT WATER,BROOKLYN,161
2023-04-18T00:00:00.000,HEAT/HOT WATER,MANHATTAN,213
2023-04-18T00:00:00.000,HEAT/HOT WATER,QUEENS,102
2023-04-18T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,7
2023-04-18T00:00:00.000,Noise - Street/Sidewalk,BRONX,15
2023-04-18T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,40
2023-04-18T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,59
2023-04-18T00:00:00.000,Noise - Street/Sidewalk,QUEENS,20
2023-04-18T00:00:00.000,Sewer,BRONX,6
2023-04-18T00:00:00.000,Sewer,BROOKLYN,9
2023-04-18T00:00:00.000,Sewer,MANHATTAN,5
2023-04-18T00:00:00.000,Sewer,QUEENS,42
2023-04-18T00:00:00.000,Sewer,STATEN ISLAND,4
2023-04-18T00:00:00.000,Street Condition,BRONX,15
2023-04-18T00:00:00.000,Street Condition,BROOKLYN,42
2023-04-18T00:00:00.000,Street Condition,MANHATTAN,41
2023-04-18T00:00:00.000,Street Condition,QUEENS,65
2023-04-18T00:00:00.000,Street Condition,STATEN ISLAND,25
2023-04-19T00:00:00.000,Air Quality,BRONX,4
2023-04-19T00:00:00.000,Air Quality,BROOKLYN,15
2023-04-19T00:00:00.000,Air Quality,MANHATTAN,12
2023-04-19T00:00:00.000,Air Quality,QUEENS,20
2023-04-19T00:00:00.000,Air Quality,STATEN ISLAND,4
2023-04-19T00:00:00.000,HEAT/HOT WATER,BRONX,194
2023-04-19T00:00:00.000,HEAT/HOT WATER,BROOKLYN,170
2023-04-19T00:00:00.000,HEAT/HOT WATER,MANHATTAN,219
2023-04-19T00:00:00.000,HEAT/HOT WATER,QUEENS,78
2023-04-19T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,7
2023-04-19T00:00:00.000,Noise - Street/Sidewalk,BRONX,43
2023-04-19T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,72
2023-04-19T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,107
2023-04-19T00:00:00.000,Noise - Street/Sidewalk,QUEENS,27
2023-04-19T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,3
2023-04-19T00:00:00.000,Sewer,BRONX,11
2023-04-19T00:00:00.000,Sewer,BROOKLYN,15
2023-04-19T00:00:00.000,Sewer,MANHATTAN,2
2023-04-19T00:00:00.000,Sewer,QUEENS,29
2023-04-19T00:00:00.000,Sewer,STATEN ISLAND,2
2023-04-19T00:00:00.000,Street Condition,BRONX,14
2023-04-19T00:00:00.000,Street Condition,BROOKLYN,58
2023-04-19T00:00:00.000,Street Condition,MANHATTAN,41
2023-04-19T00:00:00.000,Street Condition,QUEENS,84
2023-04-19T00:00:00.000,Street Condition,STATEN ISLAND,48
2023-04-19T00:00:00.000,Street Condition,Unspecified,1
2023-04-20T00:00:00.000,Air Quality,BRONX,3
2023-04-20T00:00:00.000,Air Quality,BROOKLYN,8
2023-04-20T00:00:00.000,Air Quality,MANHATTAN,29
2023-04-20T00:00:00.000,Air Quality,QUEENS,12
2023-04-20T00:00:00.000,Air Quality,STATEN ISLAND,1
2023-04-20T00:00:00.000,HEAT/HOT WATER,BRONX,146
2023-04-20T00:00:00.000,HEAT/HOT WATER,BROOKLYN,119
2023-04-20T00:00:00.000,HEAT/HOT WATER,MANHATTAN,189
2023-04-20T00:00:00.000,HEAT/HOT WATER,QUEENS,87
2023-04-20T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,7
2023-04-20T00:00:00.000,Noise - Street/Sidewalk,BRONX,60
2023-04-20T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,113
2023-04-20T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,112
2023-04-20T00:00:00.000,Noise - Street/Sidewalk,QUEENS,74
2023-04-20T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,2
2023-04-20T00:00:00.000,Sewer,BRONX,2
2023-04-20T00:00:00.000,Sewer,BROOKLYN,20
2023-04-20T00:00:00.000,Sewer,MANHATTAN,3
2023-04-20T00:00:00.000,Sewer,QUEENS,21
2023-04-20T00:00:00.000,Sewer,STATEN ISLAND,4
2023-04-20T00:00:00.000,Street Condition,BRONX,18
2023-04-20T00:00:00.000,Street Condition,BROOKLYN,36
2023-04-20T00:00:00.000,Street Condition,MANHATTAN,38
2023-04-20T00:00:00.000,Street Condition,QUEENS,63
2023-04-20T00:00:00.000,Street Condition,STATEN ISLAND,20
2023-04-21T00:00:00.000,Air Quality,BRONX,5
2023-04-21T00:00:00.000,Air Quality,BROOKLYN,12
2023-04-21T00:00:00.000,Air Quality,MANHATTAN,14
2023-04-21T00:00:00.000,Air Quality,QUEENS,13
2023-04-21T00:00:00.000,HEAT/HOT WATER,BRONX,84
2023-04-21T00:00:00.000,HEAT/HOT WATER,BROOKLYN,73
2023-04-21T00:00:00.000,HEAT/HOT WATER,MANHATTAN,143
2023-04-21T00:00:00.000,HEAT/HOT WATER,QUEENS,45
2023-04-21T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,3
2023-04-21T00:00:00.000,Noise - Street/Sidewalk,BRONX,108
2023-04-21T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,103
2023-04-21T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,177
2023-04-21T00:00:00.000,Noise - Street/Sidewalk,QUEENS,89
2023-04-21T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,2
2023-04-21T00:00:00.000,Sewer,BRONX,2
2023-04-21T00:00:00.000,Sewer,BROOKLYN,12
2023-04-21T00:00:00.000,Sewer,MANHATTAN,3
2023-04-21T00:00:00.000,Sewer,QUEENS,20
2023-04-21T00:00:00.000,Sewer,STATEN ISLAND,5
2023-04-21T00:00:00.000,Street Condition,BRONX,10
2023-04-21T00:00:00.000,Street Condition,BROOKLYN,33
2023-04-21T00:00:00.000,Street Condition,MANHATTAN,22
2023-04-21T00:00:00.000,Street Condition,QUEENS,40
2023-04-21T00:00:00.000,Street Condition,STATEN ISLAND,30
2023-04-22T00:00:00.000,Air Quality,BRONX,3
2023-04-22T00:00:00.000,Air Quality,BROOKLYN,5
2023-04-22T00:00:00.000,Air Quality,MANHATTAN,2
2023-04-22T00:00:00.000,Air Quality,QUEENS,12
2023-04-22T00:00:00.000,HEAT/HOT WATER,BRONX,115
2023-04-22T00:00:00.000,HEAT/HOT WATER,BROOKLYN,65
2023-04-22T00:00:00.000,HEAT/HOT WATER,MANHATTAN,76
2023-04-22T00:00:00.000,HEAT/HOT WATER,QUEENS,42
2023-04-22T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,2
2023-04-22T00:00:00.000,Noise - Street/Sidewalk,BRONX,84
2023-04-22T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,95
2023-04-22T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,180
2023-04-22T00:00:00.000,Noise - Street/Sidewalk,QUEENS,74
2023-04-22T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,7
2023-04-22T00:00:00.000,Noise - Street/Sidewalk,Unspecified,1
2023-04-22T00:00:00.000,Sewer,BRONX,2
2023-04-22T00:00:00.000,Sewer,BROOKLYN,7
2023-04-22T00:00:00.000,Sewer,MANHATTAN,3
2023-04-22T00:00:00.000,Sewer,QUEENS,25
2023-04-22T00:00:00.000,Sewer,STATEN ISLAND,3
2023-04-22T00:00:00.000,Street Condition,BRONX,6
2023-04-22T00:00:00.000,Street Condition,BROOKLYN,21
2023-04-22T00:00:00.000,Street Condition,MANHATTAN,20
2023-04-22T00:00:00.000,Street Condition,QUEENS,46
2023-04-22T00:00:00.000,Street Condition,STATEN ISLAND,4
2023-04-23T00:00:00.000,Air Quality,BRONX,3
2023-04-23T00:00:00.000,Air Quality,BROOKLYN,3
2023-04-23T00:00:00.000,Air Quality,MANHATTAN,6
2023-04-23T00:00:00.000,Air Quality,QUEENS,12
2023-04-23T00:00:00.000,HEAT/HOT WATER,BRONX,88
2023-04-23T00:00:00.000,HEAT/HOT WATER,BROOKLYN,62
2023-04-23T00:00:00.000,HEAT/HOT WATER,MANHATTAN,79
2023-04-23T00:00:00.000,HEAT/HOT WATER,QUEENS,58
2023-04-23T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,1
2023-04-23T00:00:00.000,Noise - Street/Sidewalk,BRONX,159
2023-04-23T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,106
2023-04-23T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,128
2023-04-23T00:00:00.000,Noise - Street/Sidewalk,QUEENS,73
2023-04-23T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,7
2023-04-23T00:00:00.000,Sewer,BRONX,9
2023-04-23T00:00:00.000,Sewer,BROOKLYN,45
2023-04-23T00:00:00.000,Sewer,MANHATTAN,5
2023-04-23T00:00:00.000,Sewer,QUEENS,56
2023-04-23T00:00:00.000,Sewer,STATEN ISLAND,16
2023-04-23T00:00:00.000,Street Condition,BRONX,6
2023-04-23T00:00:00.000,Street Condition,BROOKLYN,26
2023-04-23T00:00:00.000,Street Condition,MANHATTAN,22
2023-04-23T00:00:00.000,Street Condition,QUEENS,32
2023-04-23T00:00:00.000,Street Condition,STATEN ISLAND,7
